system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
703,1666,1329,1158,934,0.17454706132411957,930,676,-7.281870172367578,72.40322466303306,"{""type"":""Point"",""coordinates"":[72.40323496039109,-7.281866447348121]}"
704,2033,1628,1283,1059,0.21176032721996307,1069,791,-7.308924032079174,72.43191844504307,"{""type"":""Point"",""coordinates"":[72.43190563107561,-7.30891109027721]}"
706,1915,1475,1130,943,0.22001653909683228,988,715,-7.292283048923181,72.39950485055212,"{""type"":""Point"",""coordinates"":[72.39946203412441,-7.292320066713951]}"
707,2868,2862,2190,1447,0.3283824622631073,1232,880,-7.309680819506087,72.42740218611063,"{""type"":""Point"",""coordinates"":[72.4274304505392,-7.309678974260074]}"
708,1880,1484,1241,994,0.1977401077747345,1037,765,-7.289480687717373,72.41187382977034,"{""type"":""Point"",""coordinates"":[72.41187356125238,-7.289477938534596]}"
709,800,476,278,158,0.5015772581100464,70,44,-7.2970478639973475,72.43806797893993,"{""type"":""Point"",""coordinates"":[72.43804700503465,-7.297019614716064]}"
710,2266,2012,1824,1857,0.04006203153269579,1571,1056,-7.285717981942369,72.37178064822366,"{""type"":""Point"",""coordinates"":[72.37181193570335,-7.285728096305568]}"
714,1989,1614,1250,1015,0.2278432846069336,1039,768,-7.310682345456145,72.4381722804126,"{""type"":""Point"",""coordinates"":[72.43813484608673,-7.310703707489159]}"
716,1891,1476,1209,1012,0.18649516999721527,1051,786,-7.2873132404231615,72.39991952913861,"{""type"":""Point"",""coordinates"":[72.39992361540948,-7.287279343905189]}"
718,1701,1341,1190,982,0.1545415411106328,1036,826,-7.303448340324842,72.3797821623714,"{""type"":""Point"",""coordinates"":[72.37981987701637,-7.303464855738775]}"
719,1774,1436,1259,1055,0.15295062959194183,1072,787,-7.281213107869524,72.41850352476354,"{""type"":""Point"",""coordinates"":[72.41851746486739,-7.281233165882591]}"
720,1777,1513,1156,965,0.2211460918188095,1022,777,-7.309562752328697,72.39529419737401,"{""type"":""Point"",""coordinates"":[72.39525156558895,-7.309566910668862]}"
721,1515,1118,1025,793,0.17006802721088435,865,653,-7.312163261351262,72.3736973921838,"{""type"":""Point"",""coordinates"":[72.37369056680976,-7.312177200802998]}"
723,1923,1610,1475,1270,0.11805555555555555,1332,1037,-7.3045617581535645,72.37581097499533,"{""type"":""Point"",""coordinates"":[72.37582847006139,-7.304606298012965]}"
730,1614,1255,1084,917,0.15561693906784058,873,631,-7.300541789534664,72.38202139802155,"{""type"":""Point"",""coordinates"":[72.38198349297176,-7.300540681673251]}"
732,2544,2215,1981,1306,0.25816529989242554,945,653,-7.312589225444314,72.40110551945143,"{""type"":""Point"",""coordinates"":[72.40113700948861,-7.31258386413629]}"
733,2145,1759,1239,932,0.3073206841945648,993,748,-7.299367499554377,72.41800827318684,"{""type"":""Point"",""coordinates"":[72.41799974274986,-7.299374850924429]}"
734,1609,1277,1118,940,0.15200721695985567,894,672,-7.296603812670755,72.37728876359114,"{""type"":""Point"",""coordinates"":[72.37730272028301,-7.296596713537174]}"
735,1636,1317,1179,994,0.13976633548736572,962,706,-7.308448093589654,72.38741713394035,"{""type"":""Point"",""coordinates"":[72.3874278970013,-7.3084314781330715]}"
740,1573,1346,1232,968,0.1633535004321521,1004,743,-7.312234583743228,72.37623042623171,"{""type"":""Point"",""coordinates"":[72.37620515762077,-7.312267802547025]}"
742,2515,2591,2013,1227,0.35725510120391846,961,693,-7.298957829561322,72.38852136301502,"{""type"":""Point"",""coordinates"":[72.38850182422271,-7.298918139537914]}"
745,2966,2819,2834,2264,0.10918749123811722,2404,1768,-7.2962713774545875,72.42142143075291,"{""type"":""Point"",""coordinates"":[72.42138826459858,-7.296248369912991]}"
746,1953,1513,1361,1219,0.1076134666800499,1117,821,-7.293029329455117,72.43215887284488,"{""type"":""Point"",""coordinates"":[72.4321556644243,-7.292996198662618]}"
748,1266,951,770,542,0.27394506335258484,423,299,-7.280879251214312,72.41488354494757,"{""type"":""Point"",""coordinates"":[72.41491501418058,-7.2809018263940315]}"
749,1906,1547,1342,1133,0.15447761118412018,1130,848,-7.304352068217135,72.43938997492396,"{""type"":""Point"",""coordinates"":[72.43937448616721,-7.304380539647562]}"
759,1467,1220,1098,807,0.2037493884563446,950,716,-7.2981057258329,72.38173175029841,"{""type"":""Point"",""coordinates"":[72.38169565808306,-7.298105944806099]}"
763,1990,1689,1606,1373,0.10320052253429131,1436,1143,-7.293101033133056,72.37473008905205,"{""type"":""Point"",""coordinates"":[72.37475317479564,-7.29305883771307]}"
764,1860,1452,1220,1011,0.17904993891716003,1007,748,-7.280955716914982,72.39272695904867,"{""type"":""Point"",""coordinates"":[72.3927285795287,-7.280958939102864]}"
769,1873,1476,1288,1065,0.16174733638763428,1106,804,-7.2952163488183475,72.42955285528545,"{""type"":""Point"",""coordinates"":[72.4295612748165,-7.29522225939992]}"
771,2257,1855,1463,1206,0.21202221512794495,1227,902,-7.311619788960565,72.43365742613422,"{""type"":""Point"",""coordinates"":[72.43368358790906,-7.311609292368262]}"
772,1941,1557,1332,1128,0.15977653861045837,1148,840,-7.30091527334467,72.42823972051178,"{""type"":""Point"",""coordinates"":[72.42827540145329,-7.30094750661804]}"
777,1866,1434,1192,997,0.17976140975952148,1019,750,-7.288409412775048,72.41023782571726,"{""type"":""Point"",""coordinates"":[72.41022321999851,-7.2883953070862955]}"
781,1776,1528,1151,934,0.24126726388931274,887,653,-7.298887221680686,72.38589799723695,"{""type"":""Point"",""coordinates"":[72.38587161169431,-7.2988520571606585]}"
784,1617,1269,1141,963,0.13709677419354838,1087,825,-7.2984064345062505,72.3777545135164,"{""type"":""Point"",""coordinates"":[72.37777266816798,-7.298405841457352]}"
785,4408,4086,4075,3797,0.03666117042303085,3576,2523,-7.2959033358941205,72.4223230197345,"{""type"":""Point"",""coordinates"":[72.42236572191374,-7.295879525330786]}"
789,1944,1663,1560,1312,0.11798319327731092,1296,1046,-7.30200353877698,72.3797712996019,"{""type"":""Point"",""coordinates"":[72.37977289854389,-7.3020195507355385]}"
790,3424,3622,2692,1529,0.4063288681809357,1324,870,-7.279533661882767,72.37761297635474,"{""type"":""Point"",""coordinates"":[72.37760003920117,-7.279525003346869]}"
796,1591,1226,1116,890,0.15879017013232513,910,710,-7.299413954421367,72.37586276451052,"{""type"":""Point"",""coordinates"":[72.37588703896172,-7.299425027210596]}"
797,1803,1439,1199,977,0.19122517108917236,953,715,-7.282462282094949,72.39653671573983,"{""type"":""Point"",""coordinates"":[72.39656267484648,-7.282479266833932]}"
802,2119,1682,1337,1134,0.19460226595401764,1160,884,-7.304071490024117,72.42880642985376,"{""type"":""Point"",""coordinates"":[72.42878451997285,-7.304042283120318]}"
803,2197,1724,1297,1088,0.226173534989357,1084,801,-7.285497805711235,72.38914356766323,"{""type"":""Point"",""coordinates"":[72.38912754887605,-7.2855083229361615]}"
805,1113,793,561,433,0.29363784193992615,354,236,-7.281037217879732,72.42980663593293,"{""type"":""Point"",""coordinates"":[72.42979974938126,-7.281024906507862]}"
807,1543,1229,1131,919,0.1443202942609787,969,737,-7.3083543943432705,72.3878686494194,"{""type"":""Point"",""coordinates"":[72.38783001051492,-7.308349045487805]}"
808,1628,1267,1099,881,0.1797020435333252,871,660,-7.300256645690895,72.38391856079514,"{""type"":""Point"",""coordinates"":[72.3839560388927,-7.300228245655475]}"
809,1876,1583,1433,1252,0.11675485008818343,1261,984,-7.307997240494849,72.37529411447001,"{""type"":""Point"",""coordinates"":[72.37527365589634,-7.307986127237356]}"
810,2285,1992,1644,1716,0.0744336569579288,1265,834,-7.287420198129108,72.37360221840291,"{""type"":""Point"",""coordinates"":[72.3735962424264,-7.2874069918019275]}"
812,2117,1630,1306,1083,0.20162181556224823,1094,808,-7.284052339036568,72.38922313617357,"{""type"":""Point"",""coordinates"":[72.38921050777755,-7.284062240315997]}"
813,2692,2422,2341,2045,0.08439669013023376,2049,1520,-7.287826533582695,72.42759739546644,"{""type"":""Point"",""coordinates"":[72.42761548362678,-7.287821500166415]}"
818,1680,1324,1160,923,0.17846016585826874,948,705,-7.281589067191974,72.40457910394672,"{""type"":""Point"",""coordinates"":[72.40459885932738,-7.281579178986828]}"
819,1394,978,701,549,0.28094303607940674,616,390,-7.308430501959382,72.43743152168814,"{""type"":""Point"",""coordinates"":[72.43747502327726,-7.308453335994165]}"
820,1654,1432,1016,800,0.28315412998199463,821,620,-7.305605957754103,72.3930936527712,"{""type"":""Point"",""coordinates"":[72.39313560720845,-7.305639450188472]}"
821,1656,1315,1190,975,0.14847161572052403,907,680,-7.3003311695851485,72.37397032686067,"{""type"":""Point"",""coordinates"":[72.37398194713597,-7.300341760840964]}"
823,1966,1488,1189,986,0.20291025936603546,1008,743,-7.294143992362178,72.41615981074183,"{""type"":""Point"",""coordinates"":[72.41613052744037,-7.294166643706253]}"
825,1773,1422,1233,1040,0.1551584005355835,1026,756,-7.280710263476763,72.41334484602287,"{""type"":""Point"",""coordinates"":[72.41335502183428,-7.280755138888876]}"
826,3329,3695,3467,2659,0.16304689645767212,1219,685,-7.30681635903697,72.41218621204217,"{""type"":""Point"",""coordinates"":[72.4122254616084,-7.306824776053292]}"
828,799,484,284,164,0.4938271641731262,70,43,-7.287993615153655,72.44125450528632,"{""type"":""Point"",""coordinates"":[72.44126344436245,-7.288016015934366]}"
830,1816,1427,1133,938,0.2067653238773346,964,709,-7.286853582478927,72.40100132693946,"{""type"":""Point"",""coordinates"":[72.40101308703348,-7.28687778220449]}"
836,815,506,299,171,0.4948301315307617,84,50,-7.290007636294565,72.43765245626794,"{""type"":""Point"",""coordinates"":[72.43768341339423,-7.290040765733794]}"
838,2038,1562,1265,1077,0.1837817281484604,1073,799,-7.289340610098269,72.39450845029644,"{""type"":""Point"",""coordinates"":[72.39453197350227,-7.289337128902523]}"
840,844,512,302,172,0.49707603454589844,93,61,-7.283597719459243,72.41363802033865,"{""type"":""Point"",""coordinates"":[72.4136558553473,-7.283586798642633]}"
841,968,616,396,256,0.4128440320491791,186,135,-7.29007311533507,72.41712373793598,"{""type"":""Point"",""coordinates"":[72.41715621269479,-7.2900515580097025]}"
843,1690,1252,1050,996,0.11387900355871886,857,648,-7.310040246011837,72.37983175176649,"{""type"":""Point"",""coordinates"":[72.37987661529962,-7.3100622343054775]}"
845,1866,1537,1317,1085,0.17238749563694,1105,822,-7.295667138756582,72.42964672914037,"{""type"":""Point"",""coordinates"":[72.42966991032503,-7.295625502827325]}"
848,1794,1491,1389,1113,0.14516128599643707,1210,938,-7.282859586902572,72.4276500486842,"{""type"":""Point"",""coordinates"":[72.42765226131549,-7.282896395258916]}"
849,3649,3851,2580,1020,0.5811948180198669,913,681,-7.306406510205035,72.41860444517168,"{""type"":""Point"",""coordinates"":[72.41860845709263,-7.306413193422926]}"
