system:index,B2,B3,B4,B8,NDWI,SWIR1,SWIR2,latitude,longitude,.geo
1429,2025,1910,1397,979,0.32225683331489563,1012,766,-7.297946654691943,72.41400735905941,"{""type"":""Point"",""coordinates"":[72.41401508213492,-7.297950560839184]}"
1431,2401,1907,1332,1025,0.3008185625076294,1043,771,-7.296502357520411,72.41428717638631,"{""type"":""Point"",""coordinates"":[72.41429187551718,-7.296533993291473]}"
1432,1964,1528,1302,1143,0.14414076507091522,1201,930,-7.2898582052539,72.42183726543846,"{""type"":""Point"",""coordinates"":[72.42184795032814,-7.289894948745079]}"
1434,780,468,269,147,0.5219511985778809,63,36,-7.294024059299686,72.43928127432841,"{""type"":""Point"",""coordinates"":[72.43931516715152,-7.294016933538314]}"
1435,895,556,339,209,0.45359477400779724,106,73,-7.282663449936876,72.41210400559702,"{""type"":""Point"",""coordinates"":[72.412126047845,-7.282621212270347]}"
1436,793,477,278,151,0.5191082954406738,69,45,-7.292478060025403,72.43757042737916,"{""type"":""Point"",""coordinates"":[72.43757488280144,-7.292435823841613]}"
1439,1615,1385,1241,1039,0.14273928105831146,1037,745,-7.310621958957565,72.38678198032079,"{""type"":""Point"",""coordinates"":[72.38681367024152,-7.31061349280467]}"
1441,1697,1367,1176,956,0.176926389336586,971,720,-7.283878772737937,72.40340870594764,"{""type"":""Point"",""coordinates"":[72.40336779969732,-7.283885132533199]}"
1442,1803,1462,1314,1094,0.14397495985031128,1063,785,-7.280525697111277,72.41754646285817,"{""type"":""Point"",""coordinates"":[72.41755286398103,-7.2805066598675445]}"
1445,2951,2587,2393,2231,0.0738895833492279,2178,1631,-7.292699280219208,72.42878999659253,"{""type"":""Point"",""coordinates"":[72.42876735451603,-7.292706958354483]}"
1448,3795,3582,3500,3450,0.01877133105802048,2829,1775,-7.282481652826713,72.3805197432663,"{""type"":""Point"",""coordinates"":[72.38053539814426,-7.2825113536200545]}"
1454,1595,1230,1107,938,0.13468635082244873,948,713,-7.311074302508633,72.38686985643639,"{""type"":""Point"",""coordinates"":[72.3868592270996,-7.311062476918751]}"
1455,3904,3916,4199,3471,0.0602409653365612,3840,2558,-7.285046067794494,72.41788259570441,"{""type"":""Point"",""coordinates"":[72.41791740507234,-7.285047294385529]}"
1456,1799,1480,1174,1025,0.1816367208957672,976,746,-7.304957857113515,72.39179276372214,"{""type"":""Point"",""coordinates"":[72.39181018101459,-7.304969299161186]}"
1460,1732,1446,1262,1081,0.1444400474871389,1111,837,-7.296788921973769,72.37002863432508,"{""type"":""Point"",""coordinates"":[72.37006591328627,-7.296813697661046]}"
1461,1689,1363,1173,967,0.16995708644390106,942,697,-7.278037148959867,72.393306155981,"{""type"":""Point"",""coordinates"":[72.39335084156153,-7.278008266504865]}"
1462,3054,2656,2481,2349,0.06133866310119629,2309,1679,-7.28604164515064,72.41814840705568,"{""type"":""Point"",""coordinates"":[72.41813870887034,-7.286037290414965]}"
1467,1615,1323,1040,833,0.22727273404598236,842,627,-7.296316696780783,72.38206838207556,"{""type"":""Point"",""coordinates"":[72.38208393591832,-7.296349641288777]}"
1468,2085,1648,1365,1102,0.1985454559326172,1102,807,-7.283705044384149,72.38892929909552,"{""type"":""Point"",""coordinates"":[72.38889628384895,-7.283682637755818]}"
1469,1207,837,494,348,0.4126582145690918,349,265,-7.301965740804147,72.42149640024051,"{""type"":""Point"",""coordinates"":[72.42145235682858,-7.302004191263687]}"
1472,1693,1394,1303,1048,0.1416871416871417,1040,809,-7.297522890603008,72.37192492027357,"{""type"":""Point"",""coordinates"":[72.37190621315885,-7.297542634667502]}"
1476,1703,1344,1172,960,0.1666666716337204,945,690,-7.279989959053112,72.40288807946767,"{""type"":""Point"",""coordinates"":[72.402930128874,-7.280023422015952]}"
1478,1776,1399,1239,1041,0.14672131836414337,1083,801,-7.280908459066276,72.43718367276493,"{""type"":""Point"",""coordinates"":[72.43720966409131,-7.2809181026373055]}"
1479,1784,1390,1240,1040,0.14403292536735535,1054,783,-7.280390326145549,72.40967346852813,"{""type"":""Point"",""coordinates"":[72.4096676284957,-7.280373167584499]}"
1481,2454,2306,2245,2089,0.04937428896473265,1944,1362,-7.291843720088481,72.37431113650176,"{""type"":""Point"",""coordinates"":[72.37431259093381,-7.291835015063265]}"
1484,2079,1913,1909,1644,0.0756255271296036,1699,1199,-7.294184208626949,72.37275893832908,"{""type"":""Point"",""coordinates"":[72.37277993192457,-7.294223257048701]}"
1485,2223,1803,1230,1041,0.2679324746131897,1048,790,-7.291227205951029,72.39268687420923,"{""type"":""Point"",""coordinates"":[72.39271176801417,-7.291242156578888]}"
1486,1927,1527,1257,1064,0.17869548499584198,1091,809,-7.298825135713425,72.42540622231006,"{""type"":""Point"",""coordinates"":[72.42542619845285,-7.298809591788204]}"
1487,1984,1608,1434,1257,0.12251308560371399,1266,950,-7.277923257294452,72.43665760303247,"{""type"":""Point"",""coordinates"":[72.4366438465725,-7.277942062920327]}"
1489,1961,1547,1310,1122,0.15923567116260529,1133,833,-7.306747366814858,72.43595049286101,"{""type"":""Point"",""coordinates"":[72.43594682844027,-7.306759555422212]}"
1490,1161,778,453,294,0.4514925479888916,249,166,-7.298431629707337,72.41979701766019,"{""type"":""Point"",""coordinates"":[72.4198064806365,-7.298441066662187]}"
1491,1726,1394,1200,953,0.18789944052696228,928,702,-7.281597814801676,72.39962073371794,"{""type"":""Point"",""coordinates"":[72.39962004537547,-7.281623947858391]}"
1494,2686,2790,1537,434,0.7307692170143127,450,239,-7.290032615385076,72.38925465671589,"{""type"":""Point"",""coordinates"":[72.38923501339612,-7.290066145644523]}"
1496,1881,1440,1133,926,0.21724429726600647,933,689,-7.289778477886792,72.40789994042801,"{""type"":""Point"",""coordinates"":[72.40792079557187,-7.28978140675843]}"
1498,1728,1451,1292,1060,0.15571485459804535,1071,814,-7.2796979344152675,72.41501711303029,"{""type"":""Point"",""coordinates"":[72.41499873736811,-7.27972224875631]}"
1500,1646,1269,1103,923,0.15784671532846714,930,703,-7.2987012940364355,72.37255156577447,"{""type"":""Point"",""coordinates"":[72.37257786295028,-7.298684890615635]}"
1501,2149,1771,1527,1371,0.1273074448108673,1278,922,-7.281360802140755,72.3898478869968,"{""type"":""Point"",""coordinates"":[72.38980927452384,-7.28134556429656]}"
1502,2231,2151,1601,1103,0.322065144777298,1083,803,-7.294019934332015,72.40687997195722,"{""type"":""Point"",""coordinates"":[72.40683720544168,-7.294057243489785]}"
1504,1701,1376,1126,839,0.2424379289150238,978,752,-7.313305377520651,72.39762735722836,"{""type"":""Point"",""coordinates"":[72.39759264773245,-7.313325496866074]}"
1506,3240,3287,2660,1870,0.2747721543533062,1575,1057,-7.281119388748115,72.3793511431815,"{""type"":""Point"",""coordinates"":[72.379318133887,-7.281140518906761]}"
1507,1894,1476,1194,982,0.2009764015674591,1000,732,-7.282544931840712,72.39147006911631,"{""type"":""Point"",""coordinates"":[72.39146221232492,-7.282508683760615]}"
1508,1683,1350,1154,939,0.17955438792705536,930,700,-7.284616754935758,72.40602905258689,"{""type"":""Point"",""coordinates"":[72.40600527961647,-7.284576600920395]}"
1509,2245,1751,1358,1136,0.21302390098571777,1161,871,-7.3048972511048715,72.42844877101957,"{""type"":""Point"",""coordinates"":[72.42848876804126,-7.304938128896186]}"
1510,1750,1464,1316,1138,0.12528823981552653,1086,794,-7.299598597694451,72.37146027754405,"{""type"":""Point"",""coordinates"":[72.37143488094276,-7.299602600688145]}"
1513,1692,1396,1256,1015,0.15802571177482605,1022,754,-7.277620035391572,72.41511951883506,"{""type"":""Point"",""coordinates"":[72.41516373209218,-7.277631532453473]}"
1514,1556,1217,968,761,0.23053589463233948,780,585,-7.2787579786085645,72.39293998680007,"{""type"":""Point"",""coordinates"":[72.39289735550392,-7.278738419211385]}"
1515,2903,3308,3036,2299,0.17995363473892212,1661,908,-7.317722702439816,72.41144978109031,"{""type"":""Point"",""coordinates"":[72.41140954210758,-7.317697936938611]}"
1516,2153,1700,1307,1056,0.23367199301719666,1068,793,-7.313446388724758,72.4379940240681,"{""type"":""Point"",""coordinates"":[72.43797305199693,-7.31348018369617]}"
1518,2668,2500,2267,2157,0.07365256602963281,1772,1138,-7.288339005296589,72.37768013838466,"{""type"":""Point"",""coordinates"":[72.37771200583273,-7.28837862453055]}"
1519,1713,1415,1251,1036,0.15463076531887054,1086,829,-7.287756361270965,72.4336150133048,"{""type"":""Point"",""coordinates"":[72.43357016017345,-7.287716850426911]}"
1521,2055,1504,1105,972,0.2148626744747162,927,678,-7.295416931630829,72.41411239859231,"{""type"":""Point"",""coordinates"":[72.41407904576984,-7.2954224015671345]}"
1522,1455,1119,1005,788,0.17357105016708374,889,665,-7.303927173862761,72.3854633157365,"{""type"":""Point"",""coordinates"":[72.38547989347013,-7.303943926246561]}"
1523,1804,1452,1146,917,0.2258336842060089,940,690,-7.3019559463252115,72.38837095412899,"{""type"":""Point"",""coordinates"":[72.38833276672202,-7.301915863751135]}"
1526,1649,1347,1133,902,0.19786572456359863,911,683,-7.305587788513936,72.39133657606342,"{""type"":""Point"",""coordinates"":[72.3913783201483,-7.305551298447433]}"
1528,1785,1437,1250,1084,0.14002379775047302,1068,790,-7.284693631380204,72.4353520526573,"{""type"":""Point"",""coordinates"":[72.43534813051357,-7.284714325716685]}"
1531,1600,1307,1177,969,0.14850614964962006,972,733,-7.3116002053076325,72.38406106700691,"{""type"":""Point"",""coordinates"":[72.38403751996817,-7.311585951295333]}"
1532,1684,1319,1136,933,0.1714031994342804,973,724,-7.280099530159813,72.40623603774272,"{""type"":""Point"",""coordinates"":[72.40621676814943,-7.280055753225974]}"
1533,1688,1315,1180,959,0.15655232965946198,1018,754,-7.288568124333228,72.43333887219137,"{""type"":""Point"",""coordinates"":[72.43331301062663,-7.288542362615968]}"
1534,1791,1468,1305,1119,0.1349052957093158,1068,757,-7.304301147850927,72.37206633065033,"{""type"":""Point"",""coordinates"":[72.37210602910974,-7.3043368377296565]}"
1535,1850,1455,1241,994,0.18824009597301483,1004,751,-7.279561348147901,72.39121581796634,"{""type"":""Point"",""coordinates"":[72.39120581563056,-7.279583783988338]}"
